,Time,RPM,ACCx,ACCy,ACCz
224,64467.0,99.0,0.27,-0.98,0.9956427015250545
225,64467.0,99.0,0.27,-0.98,0.9956427015250545
226,64467.0,100.0,0.27,-0.98,0.9956427015250545
227,64467.0,100.0,0.27,-0.98,0.9956427015250545
228,64467.0,100.0,0.27,-0.98,0.9956427015250545
229,64467.0,100.0,0.27,-0.98,0.9956427015250545
230,64467.0,99.0,0.27,-0.98,0.9956427015250545
231,64467.0,98.0,0.27,-0.98,0.9956427015250545
232,64467.0,98.0,0.27,-0.98,0.9956427015250545
233,64467.0,98.0,0.27,-0.98,0.9956427015250545
234,64467.0,99.0,0.27,-0.98,0.9956427015250545
235,64467.0,100.0,0.27,-0.98,0.9956427015250545
236,64467.0,98.0,0.27,-0.98,0.9956427015250545
237,64527.0,101.0,0.27,-0.98,0.9956427015250545
238,64629.0,101.0,0.31,-1.06,1.0250544662309369
239,64731.0,101.0,0.39,-1.06,1.0130718954248368
240,64834.0,101.0,0.31,-1.02,1.0087145969498912
241,64936.0,101.0,0.35,-1.06,1.0043572984749456
242,65039.0,101.0,0.27,-0.98,0.9956427015250545
243,65141.0,101.0,0.27,-0.98,0.9956427015250545
244,65243.0,101.0,0.31,-1.1,1.0087145969498912
245,65350.0,101.0,0.27,-0.98,1.0
246,65452.0,101.0,0.31,-1.1,1.0087145969498912
247,65459.0,101.0,0.31,-0.98,1.0
248,65459.0,102.0,0.31,-0.98,1.0
249,65459.0,103.0,0.31,-0.98,1.0
250,65459.0,102.0,0.31,-0.98,1.0
251,65460.0,102.0,0.31,-0.98,1.0
252,65460.0,101.0,0.31,-0.98,1.0
253,65460.0,100.0,0.31,-0.98,1.0
254,65460.0,100.0,0.31,-0.98,1.0
255,65460.0,101.0,0.31,-0.98,1.0
256,65460.0,101.0,0.31,-0.98,1.0
257,65460.0,102.0,0.31,-0.98,1.0
258,65460.0,102.0,0.31,-0.98,1.0
259,65460.0,104.0,0.31,-0.98,1.0
260,65460.0,105.0,0.31,-0.98,1.0
261,65460.0,105.0,0.31,-0.98,1.0
262,65460.0,105.0,0.31,-0.98,1.0
263,65460.0,105.0,0.31,-0.98,1.0
264,65460.0,104.0,0.31,-0.98,1.0
265,65460.0,104.0,0.31,-0.98,1.0
266,65460.0,100.0,0.31,-0.98,1.0
267,65555.0,104.0,0.31,-0.98,1.0
268,65657.0,104.0,0.27,-1.06,0.9912854030501089
269,65759.0,104.0,0.31,-1.06,1.0130718954248368
270,65862.0,104.0,0.43,-0.94,0.9956427015250545
271,65964.0,104.0,0.35,-0.98,0.9956427015250545
272,66071.0,104.0,0.39,-1.1,1.0
273,66173.0,104.0,0.27,-1.1,1.0174291938997821
274,66276.0,104.0,0.27,-0.98,0.9912854030501089
275,66378.0,104.0,0.31,-1.02,1.0043572984749456
276,66468.0,104.0,0.31,-0.98,1.0043572984749456
277,66468.0,105.0,0.31,-0.98,1.0043572984749456
278,66468.0,105.0,0.31,-0.98,1.0043572984749456
279,66468.0,106.0,0.31,-0.98,1.0043572984749456
280,66468.0,107.0,0.31,-0.98,1.0043572984749456
281,66468.0,107.0,0.31,-0.98,1.0043572984749456
282,66468.0,107.0,0.31,-0.98,1.0043572984749456
283,66468.0,107.0,0.31,-0.98,1.0043572984749456
284,66468.0,107.0,0.31,-0.98,1.0043572984749456
285,66468.0,107.0,0.31,-0.98,1.0043572984749456
286,66468.0,107.0,0.31,-0.98,1.0043572984749456
287,66468.0,106.0,0.31,-0.98,1.0043572984749456
288,66468.0,106.0,0.31,-0.98,1.0043572984749456
289,66469.0,107.0,0.31,-0.98,1.0043572984749456
290,66469.0,108.0,0.31,-0.98,1.0043572984749456
291,66469.0,108.0,0.31,-0.98,1.0043572984749456
292,66469.0,108.0,0.31,-0.98,1.0043572984749456
293,66469.0,109.0,0.31,-0.98,1.0043572984749456
294,66469.0,109.0,0.31,-0.98,1.0043572984749456
295,66469.0,104.0,0.31,-0.98,1.0043572984749456
296,66480.0,108.0,0.31,-0.98,1.0043572984749456
297,66583.0,108.0,0.35,-1.02,1.0
298,66685.0,108.0,0.31,-0.94,1.0087145969498912
299,66787.0,108.0,0.35,-1.02,1.0087145969498912
300,66894.0,108.0,0.31,-1.02,0.9956427015250545
301,66996.0,108.0,0.27,-0.94,0.9956427015250545
302,67099.0,108.0,0.43,-1.1,1.0043572984749456
303,67201.0,108.0,0.27,-0.98,1.0
304,67303.0,108.0,0.39,-1.02,0.9956427015250545
305,67406.0,108.0,0.24,-0.94,1.0
306,67461.0,108.0,0.35,-1.06,1.0087145969498912
307,67461.0,108.0,0.35,-1.06,1.0087145969498912
308,67461.0,108.0,0.35,-1.06,1.0087145969498912
309,67461.0,108.0,0.35,-1.06,1.0087145969498912
310,67461.0,109.0,0.35,-1.06,1.0087145969498912
311,67461.0,110.0,0.35,-1.06,1.0087145969498912
312,67461.0,110.0,0.35,-1.06,1.0087145969498912
313,67461.0,111.0,0.35,-1.06,1.0087145969498912
314,67461.0,112.0,0.35,-1.06,1.0087145969498912
315,67461.0,112.0,0.35,-1.06,1.0087145969498912
316,67461.0,111.0,0.35,-1.06,1.0087145969498912
317,67461.0,111.0,0.35,-1.06,1.0087145969498912
318,67461.0,110.0,0.35,-1.06,1.0087145969498912
319,67461.0,109.0,0.35,-1.06,1.0087145969498912
320,67461.0,110.0,0.35,-1.06,1.0087145969498912
321,67461.0,110.0,0.35,-1.06,1.0087145969498912
322,67461.0,111.0,0.35,-1.06,1.0087145969498912
323,67461.0,111.0,0.35,-1.06,1.0087145969498912
324,67461.0,108.0,0.35,-1.06,1.0087145969498912
325,67461.0,108.0,0.35,-1.06,1.0087145969498912
326,67508.0,111.0,0.35,-1.06,1.0087145969498912
327,67615.0,111.0,0.31,-1.02,1.0043572984749456
328,67717.0,111.0,0.31,-1.02,1.0087145969498912
329,67820.0,111.0,0.39,-1.02,1.0043572984749456
330,67922.0,111.0,0.35,-1.02,0.9912854030501089
331,68024.0,111.0,0.39,-1.06,0.9825708061002179
332,68127.0,111.0,0.27,-1.1,1.0
333,68229.0,111.0,0.31,-0.94,0.9956427015250545
334,68332.0,111.0,0.31,-1.06,1.0130718954248368
335,68438.0,111.0,0.31,-1.14,1.0087145969498912
336,68453.0,111.0,0.27,-1.06,0.9956427015250545
337,68454.0,110.0,0.27,-1.06,0.9956427015250545
338,68454.0,109.0,0.27,-1.06,0.9956427015250545
339,68454.0,109.0,0.27,-1.06,0.9956427015250545
340,68454.0,109.0,0.27,-1.06,0.9956427015250545
341,68454.0,109.0,0.27,-1.06,0.9956427015250545
342,68454.0,109.0,0.27,-1.06,0.9956427015250545
343,68454.0,110.0,0.27,-1.06,0.9956427015250545
344,68454.0,109.0,0.27,-1.06,0.9956427015250545
345,68454.0,111.0,0.27,-1.06,0.9956427015250545
346,68454.0,111.0,0.27,-1.06,0.9956427015250545
